"Data Source","World Development Indicators",

"Last Updated Date","2020-10-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Djibouti","DJI","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.01603083","0.031166241","0.082941498","0.094696004","0.105761909","0.194500528","0.343526263","0.486971705","0.625940229","0.781317175","0.953611449","1.270041159","1.62","2.26","4","6.5","7","8.267232892","9.5","10.71","11.92243143","13.13491511","55.68140925","","","",
"Dominica","DMA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.548762737","1.165518146","","2.925345191","2.932164377","8.814844198","13.24522804","18.42489277","23.62041985","30.31961309","38.54364326","39.3981743","40.27446301","41.16","42.02","47.45","48.6","49.8","51","57.5","65","67.03","69.61966879","","","",
"Denmark","DNK","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.097277268","0.194056515","0.386913951","0.578329976","1.34430775","3.82565642","5.714987841","11.38200494","22.66874615","30.59204065","39.17243086","42.95752472","64.25","76.26","80.93","82.74","86.65","85.03","85.02","86.84","88.72","89.81001339","92.26001172","94.6297","95.99","96.33050162","96.96778525","97.09936216","97.31920437","98.04643475","",
"Dominican Republic","DOM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.017233601","0.074987053","0.142687565","0.233914189","1.104743874","3.704692356","4.429390697","6.823725733","7.898392937","8.865553461","11.48319778","14.84492837","17.66","20.82","27.72","31.4","38","42.32","45.9","49.58","54.21576634","63.87086474","67.57124533","74.82428986","","",
"Algeria","DZA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.000360674","0.001768954","0.001738533","0.010268463","0.020238555","0.199523843","0.491705679","0.646114017","1.59164126","2.195359731","4.634475088","5.843942092","7.375984956","9.451190626","10.18","11.23","12.5","14.9","18.2","22.5","29.5","38.2","42.94552688","47.69105515","49.03846808","","",
"East Asia & Pacific (excluding high income)","EAP","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.00115652728777476","0.00401464308523091","0.0130515834137773","0.033627577725944","0.0940977216703898","0.32318177871606","0.852457293643859","1.89386467568083","2.77799219518233","4.40510188793623","5.76259077118514","6.88291617865968","8.31300609300024","10.1680244802091","14.3849555089716","19.2725284794523","23.7890210408462","28.9798350006277","32.4043507882818","36.0824061806959","39.7164193738599","42.0618027503691","44.3013490391452","48.7288078320717","50.9963791413882","","","",
"Early-demographic dividend","EAR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000242858309310714","","","","0.0148416279260264","0.0452130505213127","0.0801944735104644","0.162571964183421","0.342002338689618","0.610515181076289","1.22726119279789","1.68205502198015","2.82828584755921","3.39543202868693","4.20164812374342","4.87393456483857","5.75267095432633","7.31451993399859","8.47397596468774","9.66419684431853","12.7928570244362","15.4256703431444","18.0765076283703","20.9099361376341","25.4490759552748","25.7798192940918","30.170089959806","37.7934720812651","33.8490106590023","","",
"East Asia & Pacific","EAS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00721087457948787","","","0.0793277598711601","0.117599981911064","0.210400620359377","0.467536911294777","1.08368558341961","1.88541468355169","3.41787819769399","5.60924070528704","7.27835490444649","9.03018298411244","10.5833990437142","12.6339668763941","14.6865023197775","16.6375335685497","20.7904574744464","25.2855108798676","29.5506961195955","34.2705539668784","37.4023237117011","40.743754029271","44.6092050654212","46.838477159998","49.0084270896419","53.1874208856639","54.925228895795","","","",
"Europe & Central Asia (excluding high income)","ECA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.00956628185783209","0.0383573349272934","0.0898297486361238","0.186326040604741","0.355747288922677","0.576011453809407","1.00575377921288","1.86985137535656","2.77701854058688","4.91684718977202","7.19884924759744","10.4445573243637","11.958765300121","14.4762440029342","19.9483781099451","23.4275605002184","26.9613615955339","35.3883473273594","40.5739295077157","48.982033802219","52.9466125581636","57.04551173764","58.9482673776444","62.6702795209015","66.4406183230407","73.1974984974791","","",
"Europe & Central Asia","ECS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0480578365396327","","0.262321896525938","0.31764909887186","0.564228623949356","1.02300985199028","1.84143722486219","3.35516386230289","5.43116424864215","9.22579366381767","13.1562465559254","16.3803266872053","23.0071049499467","28.309747074224","32.2957215789562","35.1437481479989","38.0102339728904","43.6168164513068","47.3177041996083","50.5358475752333","56.0868823063161","58.7933713369289","63.5904777740431","66.3123556101227","68.9892517238062","70.0437819558892","72.3809964231651","74.5617555832713","78.9384808677098","","",
"Ecuador","ECU","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.005118035","0.016400751","0.034833586","0.043833641","0.086161276","0.110217959","0.125272771","0.823371634","1.462188536","2.670443674","4.260796915","4.460228345","4.834442638","5.994255161","7.2","10.8","18.8","24.6","29.03","31.36680836","35.13514645","40.27912194","45.59039067","48.94043379","54.06292473","","","","",
"Egypt, Arab Rep.","EGY","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.000975791","0.00638327","0.031319638","0.061466899","0.090480245","0.147987377","0.290445278","0.641265038","0.838945611","2.719999715","4.037885107","11.92","12.75","13.66","16.03","18.01","20","21.6","25.6","26.4","29.4","33.89460391","37.81938343","41.24806709","44.95020425","46.92433677","57.28286878","",
"Euro area","EMU","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0725336593967473","0.169180608085272","0.325776979080121","0.469207007557444","0.846833145209539","1.70074814537321","2.88056186406615","5.09787847922798","8.00427711396805","15.1986123826264","22.4661113127538","27.3077599555433","35.0832824920282","42.0090697589589","47.3733912210337","51.1540400973963","54.8404585401203","61.31208094632","64.7962518469251","67.1057686897968","71.0275515545602","72.01410263684","74.1190070180627","75.8502877943212","77.0890936107408","77.4717757393895","77.8905110048615","79.6400612485661","82.9843418791766","","",
"Eritrea","ERI","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0","0","0","0","0.009017718","0.008774236","0.025495028","0.136711941","0.157815289","0.227090138","","","","","0.41","0.47","0.54","0.61","0.7","0.8","0.9","0.99","1.083733116","1.17711872","1.30890698","","","",
"Spain","ESP","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.012873564","0.025686194","0.076845453","0.127689668","0.280069738","0.380800728","1.331847404","2.803319625","4.361892394","7.085039678","13.62496081","18.14872269","20.39","39.93","44.01","47.88","50.37","55.11","59.6","62.4","65.8","67.08999939","69.80999994","71.635","76.19","78.68963187","80.56133294","84.6022457","86.10723553","90.71866533","",
"Estonia","EST","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.065484797","0.300711282","1.159750913","2.778968489","3.525111129","5.706276548","10.79603483","14.50089724","28.57695381","31.52748977","41.52","45.32","53.2","61.45","63.51","66.19","70.58","72.5","74.1","76.5","78.38992593","80.0043","84.24152803","88.4097035","87.24023275","88.10245687","89.35700777","89.53232756","",
"Ethiopia","ETH","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","1.75E-05","0.001703448","0.00496672","0.009663517","0.012541599","0.015263767","0.037162381","0.072402262","0.105811659","0.155334521","0.219659819","0.310592657","0.37","0.45","0.54","0.75","1.1","2.9","4.6","7.7","13.85517556","15.36692386","18.61805145","","","",
"European Union","EUU","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0667223726931025","0.171190214990269","0.317933291063189","0.421665604595337","0.797553592802056","1.53690773473428","2.62464765748556","4.80236563076882","7.69302112321712","13.6278824417223","19.6472090498217","24.1390456920524","32.1283038832973","38.6078954832395","44.1874391282233","48.302154297526","52.5504969404769","58.2495055282674","62.250605393507","64.99325091727","68.6960749036306","69.6621562024844","71.8575019998657","73.610297162146","75.1854223348086","75.6544621239498","76.8264473109314","78.6837458077741","81.567275899777","","",
"Fragile and conflict affected situations","FCS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.0228254638335658","0.0505542749960728","0.134892996889918","0.247923618114156","0.376641043890888","0.414989777617231","0.667289045702366","0.999790840779254","1.43155660288739","2.47463459188462","3.48696975559645","4.73710394102406","5.41129458733518","6.68767968295962","8.77704543471794","10.0087478648576","12.0869055685614","14.1928340054887","16.0930226133999","24.4677509655147","20.520799816117","18.9189066147483","","","",
"Finland","FIN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.40108767","1.397439332","1.88687977","2.568461349","4.915098554","13.90030389","16.78007526","19.4586828","25.45252493","32.29509229","37.24846174","43.10536335","62.43","69.22","72.39","74.48","79.66","80.78","83.67","82.49","86.89","88.70999491","89.87999797","91.5144","86.53039275","86.42213333","87.70364996","87.46892907","88.88996","89.60738511","",
"Fiji","FJI","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.006678447","0.007907399","0.009115343","0.064437142","0.223454842","0.633167865","0.942462063","1.496854734","1.857978594","6.1526497","6.725434738","7.412943485","8.453636634","9.6000384","10.89783105","13","17","20","28","33.74235675","35.2","37.4","42.5","46.50697831","49.96637301","","","",
"France","FRA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.052777862","0.140113895","0.279049463","0.590619383","0.899867425","1.637947245","2.584033979","4.255003872","6.319778722","9.125317889","14.30792394","26.32590355","30.18","36.14","39.15","42.87","46.87","66.09","70.68","71.58","77.28","77.81999899","81.44","81.9198","83.75","78.00603771","79.26981132","80.50245972","82.04318678","83.33974409","",
"Faroe Islands","FRO","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","2.318786811","4.601297566","11.33786848","22.29753835","32.91639236","43.24698352","53.29922183","58.91264097","66.53359947","67.90263174","69.35944512","75.98","75.57","75.18","75.2","80.7321728","85.33518924","90","93.3","94.2","95.10868167","97.58195894","","","",
"Micronesia, Fed. Sts.","FSM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.278037795","0.570676845","1.858718785","2.797594069","3.734862137","4.660527199","5.570099705","9.2325021","11.01786731","11.8813691","12.75033925","13.62113273","14.49","15.35","20","22.8","25.974423","27.8","29.65","31.50108128","33.35216255","35.30405287","","","",
"Gabon","GAB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","0.047999009","0.17012488","0.249009564","1.216140618","1.347620222","1.939530106","2.659586594","2.9790698","4.89326475","5.489200803","5.767004576","7.5","9.5","13","18","24","30.53803344","38.07120929","45.78453653","48.05227375","50.32012015","","","",
"United Kingdom","GBR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.087355319","0.174230922","0.260615159","0.519762001","1.036609166","1.895168284","4.123650336","7.385398957","13.6699831","21.29363827","26.82175435","33.48109487","56.48","64.82","65.61","70","68.82","75.09","78.39","83.56","85","85.37999855","87.47999842","89.8441","91.61","92.00029987","94.77580063","90.42455049","90.69200899","92.51662855","",
"Georgia","GEO","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.011836885","0.040065419","0.060930333","0.102830957","0.416343567","0.484746299","0.992344436","1.58787563","2.558816481","3.886221354","6.079457629","7.526876845","8.26","10.01","20.07","26.9","31.52","36.94","43.3","44","47.56975964","58.45928961","59.7055046","62.7179082","68.84671356","",
"Ghana","GHA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.000347918","0.005648763","0.027537542","0.032240443","0.104895466","0.153615298","0.20000806","0.830284034","1.193057911","1.716797704","1.831197461","2.723175973","3.85","4.27","5.44","7.8","9","10.6","15","25.51773743","25","34.66600065","37.88415262","","","",
"Gibraltar","GIB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","2.662907268","4.183794329","5.936978297","19.13163812","21.17110944","23.67023975","28.32577979","32.88608261","39.07013088","45.29864751","51.61","58","65.07","65","65","65.017","","","","94.44447158","","","","",
"Guinea","GIN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.000138318","0.000668589","0.001948942","0.003803109","0.006203369","0.060808919","0.095424924","0.175541868","0.402022749","0.450960371","0.508819332","0.542254181","0.637492123","0.780025279","0.92","0.94","1","2","3.1","4.5","6.4","8.2","9.8","11.40002077","21.83002304","","",
"Gambia, The","GMB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.009217541","0.03550736","0.051311347","0.206094461","0.715827015","0.921794919","1.336791166","1.796779883","2.436781193","3.308003478","3.799001139","5.237691158","6.205037419","6.88","7.63","9.2","10.8703","12.44922872","14","15.56","16.5","18.5","19.83645444","","","",
"Guinea-Bissau","GNB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.016389063","0.024060421","0.117702448","0.230103171","0.299569145","1.022993234","1.354197478","1.808142203","1.901365316","2.057196705","2.206302237","2.354888711","2.303280592","2.45","2.672","2.893990621","3.1","3.32","3.540706917","3.761413832","3.930509152","","","",
"Equatorial Guinea","GNQ","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.041462292","0.094423774","0.097415945","0.132354665","0.165260423","0.321197997","0.520524272","0.843930285","1.149789671","1.279193596","1.557123059","1.82","2.13","6","11.5","13.94318219","16.4","18.86","21.31999999","23.77999997","26.23999996","","","",
"Greece","GRC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.048788803","0.048291602","0.191062242","0.378174312","0.749616477","1.395360779","1.849634688","3.221821786","6.877292144","9.138837308","10.93502581","14.67","17.8","21.42","24","32.25","35.88","38.2","42.4","44.4","51.64999517","55.06999344","59.8663","63.21","66.83495949","69.08791547","69.89297065","72.23837339","75.67120669","",
"Grenada","GRD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.298032982","0.990883868","1.484854484","2.473166147","4.063907991","5.128103982","14.75884055","18.64518218","19.57062058","20.48780488","21.39599117","22.29","23.18","24.05","27","30","32","35","51.6","53.81","55.85640782","59.07173536","","","",
"Greenland","GRL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.064712121","0.053940342","1.796719191","7.954504682","14.65444717","21.60261331","31.74781123","35.46413689","44.15478903","54.53425983","56.09901476","57.7034045","59.36168727","61.07","62.82","62.83","63","64","64.8960101","65.8","66.7","67.60044348","68.50087368","69.48246178","","","",
"Guatemala","GTM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.002998005","0.019534871","0.095476021","0.466590444","0.592652945","0.712332905","1.738201782","3.39174627","4.548854908","5.1","5.7","6.5","7.3","8.3","9.3","10.5","12.3","16","19.7","23.4","28.80594156","34.50932609","40.70304908","","","",
"Guam","GUM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.34845391","0.659530909","1.356106888","2.344571647","4.50128419","8.497176323","16.11312704","25.38022753","31.19229426","33.71668179","36.16178784","38.55987756","43.851443","46.15047362","48.41870215","50.64202838","54.04","57.7","61.53415931","65.4","69.27","73.13999995","77.00999989","80.50546556","","","",
"Guyana","GUY","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.065854115","0.131828033","0.26408811","3.966354735","6.611491566","13.2069865","","","","","","13.8","18.2","23.9","29.9","30","30.5","31","32","34","35.66","37.32583679","","","",
"High income","HIC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.254098512145462","0.459614346337519","0.715642001043972","0.971751218290827","1.94041708732349","3.56030256555443","6.48551709690084","10.2444117090561","15.4298797835309","22.2917613837738","29.9107908321693","35.8796720625547","44.1610235963963","48.8390387734781","54.0454340363118","57.8129435408386","60.5488567536073","65.9229599325944","68.0926732837204","69.4079557463088","71.5397225842101","72.1024894098763","74.8460950223352","76.2617773861353","77.9655508671197","79.3739700284149","83.7286441694506","85.370839589127","86.8005991187578","","",
"Hong Kong SAR, China","HKG","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.120955444","0.849527883","1.334568031","2.784198266","3.218635643","4.748838672","10.51875705","14.54597958","21.23068197","27.82776068","38.67140323","43.08238303","52.20004335","56.39988039","56.9","60.8","64.8","66.7","69.4","72","72.2","72.9","74.2","79.86627043","84.94835296","87.47941467","89.41594465","90.50739533","91.74340039","",
"Honduras","HND","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.036775252","0.043711246","0.170996468","0.301247214","0.573575476","1.203855999","1.415281931","2.597402597","4.8","5.6","6.5","7.8","9.4","9.6","9.8","11.09","15.9","18.12","17.8","19.08","27.1","29.5","32.13636364","","","",
"Heavily indebted poor countries (HIPC)","HPC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00877794311119171","0.0240063066709166","0.0439817306047536","0.107009691500025","0.174022851558205","0.257960142675055","0.395941158352266","0.606432921357831","0.916881862418548","1.21438155175932","1.55836014885091","2.4290029547926","2.513451663131","3.12705313038932","4.7311833750084","5.33831655179815","6.6083266745473","8.07053546257681","10.4015257121335","14.6433552967947","15.5976797039711","18.7867066977818","","","",
"Croatia","HRV","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.097213389","0.268318997","0.51402859","0.858982368","1.729609312","3.273220279","4.405359119","6.644882544","11.55857318","17.76","22.75","30.91","33.14","37.98","41.44","44.24","50.58","56.55","57.78997899","61.93997315","66.7476","68.57","69.84503592","72.69726967","67.09619204","75.29462599","79.07978368","",
"Haiti","HTI","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.007484253","","0.023999477","0.070658478","0.231270715","0.340832326","0.893432988","1.647358346","5.401261908","6.376201635","6.796000481","7.2","7.6","8.1","8.37","9","9.8","10.6","11.4","12.1977","12.23260161","12.32610358","32.47362713","","",
"Hungary","HUN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.00338263","0.048353421","0.193414395","0.483580975","0.677486054","0.969239536","1.942449872","3.894643278","5.857840749","6.999676351","14.5285543","16.67","21.63","27.74","38.97","47.06","53.3","61","62","65","68.01998789","70.57999815","72.6439","75.65319745","72.83473703","79.25941213","76.75054712","76.07436064","80.37169361","",
"IBRD only","IBD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.00809792258691872","0.0190213799312056","0.0511435319780955","0.109853976982041","0.217520987574957","0.492012384653473","0.965836293218229","1.86565430357247","2.68284443436644","4.48688746939092","5.76744154336008","7.3784399770189","8.68738198601675","10.5251583042119","13.7397079030688","16.9556175178822","20.2979917956728","24.8266415923051","28.3164038838486","32.1014863943502","35.1776359327243","38.8762033819958","40.0409912053754","43.9229240119866","49.2984957125925","","","",
"IDA & IBRD total","IBT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.0184689335242632","0.0460180395770926","0.0931031826250451","0.179311911356566","0.40201325688366","0.781504296833225","1.56129767088507","2.19086677852588","3.67080864141241","4.78432811120994","6.12462396885972","7.24552774270699","8.87051044719437","11.4587830752934","14.1009475792534","16.8344489830493","20.5702223435757","23.404839212978","26.5899827740124","29.2759527232875","32.7205043084618","34.6950064764949","37.6750883324627","42.2480891457671","","","",
"IDA total","IDA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00593476760021527","0.0182283610085199","0.0349875042837772","0.0762883757420801","0.160796736141488","0.381576601429008","0.708661063287773","1.2691196223695","1.68881165596756","2.19159802813137","2.8990388905902","3.69496521839373","4.19416449337086","4.96966316877653","6.41482118648987","7.41661947140841","8.89288752876228","10.6651387039537","13.5601013170763","18.2669510333048","18.2869241256122","18.4805116329891","","","",
"IDA blend","IDB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00721188201220734","0.0254699389564949","0.043301859502102","0.0766987062120201","","0.718762220214329","1.41631345341126","2.73217051554621","3.51665457605313","4.4444925455162","5.47743075484981","6.23309439133491","6.96312759151865","7.93291514109449","9.35182416427191","10.9857375768544","12.893472038074","14.9969714542041","17.3119429349184","24.262619376958","20.4051894341157","16.1413891242654","","","",
"Indonesia","IDN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.001059744","0.026109477","0.056623989","0.194910264","0.255306646","0.444415936","0.925563864","2.018613859","2.134135733","2.38701978","2.600285876","3.602024763","4.764813134","5.786274729","7.917479385","6.92","10.92","12.28","14.52","14.94","17.14","22.0627426","25.4473537","32.33580625","39.90463864","47.69064898","",
"IDA only","IDX","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.0140398865925674","0.0303250979918526","0.0760763533998076","0.140886729887619","0.212510357184461","0.353010527199046","0.534046912208482","0.771308665400127","1.05392257166571","1.5149528678494","2.42351204353825","2.7357380534615","3.40696313792616","4.90311947202785","5.60130096475995","6.85464578433617","8.47810846397285","11.6631815722401","15.232226639433","17.1759840714365","19.9152039461965","","","",
"Isle of Man","IMN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.000111308","0.000218176","0.001069562","0.026228879","0.046333977","0.070767849","0.139027329","0.273224277","0.52753245","0.660146377","1.537875582","1.686489971","1.976136492","2.388075","2.805499865","3.95","4.38","5.12","7.5","10.07","12.58006091","15.1","21","17","22","32","20.08130004","","",
"Not classified","INX","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.056796044","0.169686377","0.281141005","0.558377222","1.108386328","2.199301832","4.08825507","8.096010043","10.93380859","17.85046724","23.13881219","25.85","34.31","36.99","41.61","54.82","61.15832455","65.34","67.38","69.85","74.88997297","76.91999254","78.2477","83.49172234","83.49479167","","84.11400706","84.52230206","","",
"Iran, Islamic Rep.","IRN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.000408332","0.004179752","0.01582608","0.046756094","0.099815221","0.378569095","0.93419002","1.484221332","4.626175115","6.933721953","7.49","8.1","8.76","9.47","12.02","13.8","15.9","19","22.73","29.95","39.35","45.33497615","53.22677167","64.04397362","70.00455222","","",
"Iraq","IRQ","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","0.1","0.5","0.6","0.9","0.9","0.952344244","0.93","1","1.06","2.5","5","7.1","9.2","13.21","58","21.23","49.35999889","75.00000131","","",
"Iceland","ISL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.505129002","1.53916008","2.667825265","6.794811784","11.2158757","14.80647932","27.47886875","36.2642065","41.29456671","44.47053382","49.39299537","79.12","83.14","83.88","87","89.51","90.6","91","93","93.39","94.8196868","96.20979955","96.5468","98.16","98.2","98.2400163","98.25520119","99.01095399","","",
"Israel","ISR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.110773866","0.2146241","0.310579197","0.398833333","0.57696646","0.93042297","2.1683676","4.399405482","10.30706995","13.43612191","20.87379","17.37862386","17.76459906","19.59339366","22.77048553","25.19404242","27.88107446","48.12806219","59.39","63.12","67.5","68.87387799","70.8","70.25031195","75.01775316","77.35208966","79.65312418","81.58118359","83.73315696","86.78787762","",
"Italy","ITA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.017544562","0.035063256","0.070053433","0.122462053","0.192304619","0.524412787","1.023289903","2.276737834","4.558519565","14.37841019","23.11087424","27.22211698","28.04","29.04","33.24","35","37.99","40.79","44.53","48.83","53.68","54.3899983","55.82999799","58.4593","55.63846022","58.14173496","61.32425277","63.077347","74.38718292","","",
"Jamaica","JAM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.036817104","0.109487986","0.591145842","0.797797441","1.978726318","2.355688556","3.115778027","3.863020387","6.1","7.8","10","12.8","16.4","21.1","23.6","24.3","27.67","37.43861341","33.79","37.1","40.4027351","42.22122119","44.36685637","55.07206705","","","",
